"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"SVN","Slovenia","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.021,,
"SVN","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.108,,
"SVN","Slovenia","L5T8_NORD","All tertiary excluding R&D activities","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.788,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.935,,
"SVN","Slovenia","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",10.668,,
"AUS","Australia","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.984,,
"AUS","Australia","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",4.446,,
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.664,,
"AUS","Australia","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.687,,
"AUS","Australia","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.215,,
"AUS","Australia","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.278,,
"AUS","Australia","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.738,,
"AUS","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.016,,
"AUS","Australia","L5T8_NORD","All tertiary excluding R&D activities","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.396,,
"AUS","Australia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.901,,
"AUS","Australia","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",12.011,,
"AUT","Austria","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.025,,
"AUT","Austria","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.641,,
"AUT","Austria","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.228,,
"AUT","Austria","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.803,,
"AUT","Austria","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.023,,
"AUT","Austria","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.49,,
"AUT","Austria","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.596,,
"AUT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.086,,
"AUT","Austria","L5T8_NORD","All tertiary excluding R&D activities","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.236,,
"AUT","Austria","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.826,,
"AUT","Austria","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",9.806,,
"BEL","Belgium","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",,"M","Missing value; data cannot exist"
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.743,,
"BEL","Belgium","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.59,,
"BEL","Belgium","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.214,"w","Includes data from another category"
